Абсолютный путь                                                                 ,Относительный путь                                ,Класс                         
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0072.txt          ,..\Lab1\dataset\5\0072.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0073.txt          ,..\Lab1\dataset\5\0073.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0074.txt          ,..\Lab1\dataset\5\0074.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0075.txt          ,..\Lab1\dataset\5\0075.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0076.txt          ,..\Lab1\dataset\5\0076.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0077.txt          ,..\Lab1\dataset\5\0077.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0078.txt          ,..\Lab1\dataset\5\0078.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0079.txt          ,..\Lab1\dataset\5\0079.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0080.txt          ,..\Lab1\dataset\5\0080.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0081.txt          ,..\Lab1\dataset\5\0081.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0082.txt          ,..\Lab1\dataset\5\0082.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0083.txt          ,..\Lab1\dataset\5\0083.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0084.txt          ,..\Lab1\dataset\5\0084.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0085.txt          ,..\Lab1\dataset\5\0085.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0086.txt          ,..\Lab1\dataset\5\0086.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0087.txt          ,..\Lab1\dataset\5\0087.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0088.txt          ,..\Lab1\dataset\5\0088.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0089.txt          ,..\Lab1\dataset\5\0089.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0090.txt          ,..\Lab1\dataset\5\0090.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0091.txt          ,..\Lab1\dataset\5\0091.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0092.txt          ,..\Lab1\dataset\5\0092.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0093.txt          ,..\Lab1\dataset\5\0093.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0094.txt          ,..\Lab1\dataset\5\0094.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0095.txt          ,..\Lab1\dataset\5\0095.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0096.txt          ,..\Lab1\dataset\5\0096.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0097.txt          ,..\Lab1\dataset\5\0097.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0098.txt          ,..\Lab1\dataset\5\0098.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0099.txt          ,..\Lab1\dataset\5\0099.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0100.txt          ,..\Lab1\dataset\5\0100.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0101.txt          ,..\Lab1\dataset\5\0101.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0102.txt          ,..\Lab1\dataset\5\0102.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0103.txt          ,..\Lab1\dataset\5\0103.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0104.txt          ,..\Lab1\dataset\5\0104.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0105.txt          ,..\Lab1\dataset\5\0105.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0106.txt          ,..\Lab1\dataset\5\0106.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0107.txt          ,..\Lab1\dataset\5\0107.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0108.txt          ,..\Lab1\dataset\5\0108.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0109.txt          ,..\Lab1\dataset\5\0109.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0110.txt          ,..\Lab1\dataset\5\0110.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0111.txt          ,..\Lab1\dataset\5\0111.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0112.txt          ,..\Lab1\dataset\5\0112.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0113.txt          ,..\Lab1\dataset\5\0113.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0114.txt          ,..\Lab1\dataset\5\0114.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0115.txt          ,..\Lab1\dataset\5\0115.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0116.txt          ,..\Lab1\dataset\5\0116.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0117.txt          ,..\Lab1\dataset\5\0117.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0118.txt          ,..\Lab1\dataset\5\0118.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0119.txt          ,..\Lab1\dataset\5\0119.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0120.txt          ,..\Lab1\dataset\5\0120.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0121.txt          ,..\Lab1\dataset\5\0121.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0122.txt          ,..\Lab1\dataset\5\0122.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0123.txt          ,..\Lab1\dataset\5\0123.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0124.txt          ,..\Lab1\dataset\5\0124.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0125.txt          ,..\Lab1\dataset\5\0125.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0126.txt          ,..\Lab1\dataset\5\0126.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0127.txt          ,..\Lab1\dataset\5\0127.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0128.txt          ,..\Lab1\dataset\5\0128.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0129.txt          ,..\Lab1\dataset\5\0129.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0130.txt          ,..\Lab1\dataset\5\0130.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0131.txt          ,..\Lab1\dataset\5\0131.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0132.txt          ,..\Lab1\dataset\5\0132.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0133.txt          ,..\Lab1\dataset\5\0133.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0134.txt          ,..\Lab1\dataset\5\0134.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0135.txt          ,..\Lab1\dataset\5\0135.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0136.txt          ,..\Lab1\dataset\5\0136.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0137.txt          ,..\Lab1\dataset\5\0137.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0138.txt          ,..\Lab1\dataset\5\0138.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0139.txt          ,..\Lab1\dataset\5\0139.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0140.txt          ,..\Lab1\dataset\5\0140.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0141.txt          ,..\Lab1\dataset\5\0141.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0142.txt          ,..\Lab1\dataset\5\0142.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0143.txt          ,..\Lab1\dataset\5\0143.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0144.txt          ,..\Lab1\dataset\5\0144.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0145.txt          ,..\Lab1\dataset\5\0145.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0146.txt          ,..\Lab1\dataset\5\0146.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0147.txt          ,..\Lab1\dataset\5\0147.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0148.txt          ,..\Lab1\dataset\5\0148.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0149.txt          ,..\Lab1\dataset\5\0149.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0150.txt          ,..\Lab1\dataset\5\0150.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0151.txt          ,..\Lab1\dataset\5\0151.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0152.txt          ,..\Lab1\dataset\5\0152.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0153.txt          ,..\Lab1\dataset\5\0153.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0154.txt          ,..\Lab1\dataset\5\0154.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0155.txt          ,..\Lab1\dataset\5\0155.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0156.txt          ,..\Lab1\dataset\5\0156.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0157.txt          ,..\Lab1\dataset\5\0157.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0158.txt          ,..\Lab1\dataset\5\0158.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0159.txt          ,..\Lab1\dataset\5\0159.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0160.txt          ,..\Lab1\dataset\5\0160.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0161.txt          ,..\Lab1\dataset\5\0161.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0162.txt          ,..\Lab1\dataset\5\0162.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0163.txt          ,..\Lab1\dataset\5\0163.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0164.txt          ,..\Lab1\dataset\5\0164.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0165.txt          ,..\Lab1\dataset\5\0165.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0166.txt          ,..\Lab1\dataset\5\0166.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0167.txt          ,..\Lab1\dataset\5\0167.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0168.txt          ,..\Lab1\dataset\5\0168.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0169.txt          ,..\Lab1\dataset\5\0169.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0170.txt          ,..\Lab1\dataset\5\0170.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0171.txt          ,..\Lab1\dataset\5\0171.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0172.txt          ,..\Lab1\dataset\5\0172.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0173.txt          ,..\Lab1\dataset\5\0173.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0174.txt          ,..\Lab1\dataset\5\0174.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0175.txt          ,..\Lab1\dataset\5\0175.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0176.txt          ,..\Lab1\dataset\5\0176.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0177.txt          ,..\Lab1\dataset\5\0177.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0178.txt          ,..\Lab1\dataset\5\0178.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0179.txt          ,..\Lab1\dataset\5\0179.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0180.txt          ,..\Lab1\dataset\5\0180.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0181.txt          ,..\Lab1\dataset\5\0181.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0182.txt          ,..\Lab1\dataset\5\0182.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0183.txt          ,..\Lab1\dataset\5\0183.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0184.txt          ,..\Lab1\dataset\5\0184.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0185.txt          ,..\Lab1\dataset\5\0185.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0186.txt          ,..\Lab1\dataset\5\0186.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0187.txt          ,..\Lab1\dataset\5\0187.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0188.txt          ,..\Lab1\dataset\5\0188.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0189.txt          ,..\Lab1\dataset\5\0189.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0190.txt          ,..\Lab1\dataset\5\0190.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0191.txt          ,..\Lab1\dataset\5\0191.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0192.txt          ,..\Lab1\dataset\5\0192.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0193.txt          ,..\Lab1\dataset\5\0193.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0194.txt          ,..\Lab1\dataset\5\0194.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0195.txt          ,..\Lab1\dataset\5\0195.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0196.txt          ,..\Lab1\dataset\5\0196.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0197.txt          ,..\Lab1\dataset\5\0197.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0198.txt          ,..\Lab1\dataset\5\0198.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0199.txt          ,..\Lab1\dataset\5\0199.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0200.txt          ,..\Lab1\dataset\5\0200.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0201.txt          ,..\Lab1\dataset\5\0201.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0202.txt          ,..\Lab1\dataset\5\0202.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0203.txt          ,..\Lab1\dataset\5\0203.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0204.txt          ,..\Lab1\dataset\5\0204.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0205.txt          ,..\Lab1\dataset\5\0205.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0206.txt          ,..\Lab1\dataset\5\0206.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0207.txt          ,..\Lab1\dataset\5\0207.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0208.txt          ,..\Lab1\dataset\5\0208.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0209.txt          ,..\Lab1\dataset\5\0209.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0210.txt          ,..\Lab1\dataset\5\0210.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0211.txt          ,..\Lab1\dataset\5\0211.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0212.txt          ,..\Lab1\dataset\5\0212.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0213.txt          ,..\Lab1\dataset\5\0213.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0214.txt          ,..\Lab1\dataset\5\0214.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0215.txt          ,..\Lab1\dataset\5\0215.txt                        ,5                             
